Period Ending,Country/Region,CLDR Territory Code,Product,Reason,Court Orders,"Executive, Police, etc.",Items Requested To Be Removed
2013-06-30,Kuwait,KW,YouTube,Copyright,0,1,1
2013-06-30,Malaysia,MY,Blogger,Privacy and Security,0,1,5
2013-06-30,Malaysia,MY,Blogger,Religious Offense,0,1,1
2013-06-30,Malaysia,MY,Web Search,Defamation,1,0,1
2013-06-30,Malaysia,MY,YouTube,Hate Speech,0,1,2
2013-06-30,Malaysia,MY,YouTube,National Security,0,1,1
2013-06-30,Maldives,MV,YouTube,Copyright,0,1,1
2013-06-30,Mauritius,MU,Web Search,Copyright,1,0,1
2013-06-30,Mexico,MX,Blogger,Defamation,0,4,15
2013-06-30,Mexico,MX,Google+,Defamation,0,1,1
2013-06-30,Mexico,MX,Web Search,Defamation,1,2,3
2013-06-30,Mexico,MX,Web Search,Other,0,1,1
2013-06-30,Mexico,MX,YouTube,Copyright,0,1,5
2013-06-30,Mexico,MX,YouTube,Privacy and Security,0,2,9
2013-06-30,Monaco,MC,Blogger,Privacy and Security,0,1,1
2013-06-30,Monaco,MC,Blogger,Trademark,0,1,2
2013-06-30,Monaco,MC,Google Images,Defamation,2,0,3
2013-06-30,Monaco,MC,Web Search,Defamation,1,0,1
2013-06-30,Netherlands,NL,Blogger,Defamation,4,0,18
2013-06-30,Netherlands,NL,Blogger,Privacy and Security,1,0,2
2013-06-30,Netherlands,NL,Blogger,Reason Unspecified,1,0,1
2013-06-30,Netherlands,NL,Google+ Local,Trademark,1,0,1
2013-06-30,Netherlands,NL,Web Search,Defamation,4,0,7
2013-06-30,Netherlands,NL,Web Search,Privacy and Security,2,0,11
2013-06-30,Netherlands,NL,YouTube,Bullying/Harassment,0,1,1
2013-06-30,Netherlands,NL,YouTube,Privacy and Security,0,2,3
2013-06-30,Netherlands,NL,YouTube,Violence,0,1,1
2013-06-30,New Zealand,NZ,Gmail,Impersonation,0,1,3
2013-06-30,New Zealand,NZ,Google Docs,Privacy and Security,1,0,2
2013-06-30,New Zealand,NZ,Web Search,Privacy and Security,3,0,3
2013-06-30,New Zealand,NZ,YouTube,Adult Content,0,1,1
2013-06-30,New Zealand,NZ,YouTube,Copyright,0,1,1
2013-06-30,Nicaragua,NI,Web Search,Defamation,0,1,1
2013-06-30,Norway,NO,Street View,Privacy and Security,0,1,1
2013-06-30,Norway,NO,YouTube,Adult Content,0,1,1
2013-06-30,Pakistan,PK,Web Search,Adult Content,0,1,1
2013-06-30,Panama,PA,Web Search,Defamation,3,0,6
2013-06-30,Peru,PE,Blogger,Adult Content,0,1,1
2013-06-30,Peru,PE,Blogger,Defamation,2,1,3
2013-06-30,Peru,PE,Google Sites,Government Criticism,0,1,1
2013-06-30,Peru,PE,Web Search,Defamation,1,1,2
2013-06-30,Peru,PE,YouTube,Privacy and Security,0,4,4
2013-06-30,Poland,PL,Blogger,Defamation,1,0,1
2013-06-30,Poland,PL,Web Search,Defamation,2,0,2
2013-06-30,Poland,PL,Web Search,Trademark,1,0,3
2013-06-30,Poland,PL,YouTube,Violence,0,2,2
2013-06-30,Portugal,PT,Blogger,Defamation,1,1,2
2013-06-30,Portugal,PT,Blogger,Privacy and Security,0,1,1
2013-06-30,Portugal,PT,Google Images,Defamation,1,0,25
2013-06-30,Portugal,PT,Web Search,Defamation,1,0,1
2013-06-30,Portugal,PT,YouTube,Reason Unspecified,0,1,1
2013-06-30,Russia,RU,Blogger,Drug Abuse,0,76,76
2013-06-30,Russia,RU,Blogger,Hate Speech,0,1,1
2013-06-30,Russia,RU,Blogger,National Security,2,0,2
2013-06-30,Russia,RU,Blogger,Suicide Promotion,0,8,8
2013-06-30,Russia,RU,Google Docs,Drug Abuse,0,1,1
2013-06-30,Russia,RU,Google Play Apps,Drug Abuse,0,6,6
2013-06-30,Russia,RU,Google Sites,Drug Abuse,0,1,1
2013-06-30,Russia,RU,Google Videos,Drug Abuse,0,1,1
2013-06-30,Russia,RU,Google+,Drug Abuse,0,1,1
2013-06-30,Russia,RU,Google+,Suicide Promotion,0,1,1
2013-06-30,Russia,RU,Google+ Local,Suicide Promotion,0,1,1
2013-06-30,Russia,RU,Web Search,Reason Unspecified,0,1,1
2013-06-30,Russia,RU,Web Search,Suicide Promotion,1,3,4
2013-06-30,Russia,RU,YouTube,Copyright,0,2,2
2013-06-30,Russia,RU,YouTube,Defamation,0,1,2
2013-06-30,Russia,RU,YouTube,Drug Abuse,0,90,106
2013-06-30,Russia,RU,YouTube,Hate Speech,1,0,1
2013-06-30,Russia,RU,YouTube,Suicide Promotion,0,37,40
2013-06-30,Russia,RU,ответы,Drug Abuse,0,1,1
2013-06-30,Russia,RU,ответы,Suicide Promotion,0,21,21
2013-06-30,Saudi Arabia,SA,YouTube,Copyright,0,1,1
2013-06-30,Saudi Arabia,SA,YouTube,Government Criticism,0,1,1
2013-06-30,Saudi Arabia,SA,YouTube,Privacy and Security,0,3,3
2013-06-30,Singapore,SG,Blogger,Defamation,1,1,6
2013-06-30,South Africa,ZA,Blogger,Bullying/Harassment,4,0,7
2013-06-30,South Africa,ZA,Blogger,Copyright,0,1,1
2013-06-30,South Africa,ZA,Google+,Bullying/Harassment,1,0,1
2013-06-30,South Korea,KR,Blogger,Other,0,1,3
2013-06-30,South Korea,KR,Blogger,Privacy and Security,0,9,12
2013-06-30,South Korea,KR,Google App Engine,Privacy and Security,0,1,1
2013-06-30,South Korea,KR,Google Code,Privacy and Security,0,1,2
2013-06-30,South Korea,KR,Google Groups,Privacy and Security,0,3,3
2013-06-30,South Korea,KR,Google Play Apps,Other,0,1,1
2013-06-30,South Korea,KR,Google Videos,Adult Content,0,1,1
2013-06-30,South Korea,KR,Web Search,Defamation,0,1,2
2013-06-30,South Korea,KR,Web Search,Privacy and Security,0,6,44
2013-06-30,South Korea,KR,YouTube,Adult Content,0,1,88
2013-06-30,South Korea,KR,YouTube,Bullying/Harassment,0,1,3
2013-06-30,South Korea,KR,YouTube,National Security,0,1,1
2013-06-30,South Korea,KR,YouTube,Obscenity/Nudity,0,2,311
2013-06-30,South Korea,KR,YouTube,Other,0,1,1
2013-06-30,South Korea,KR,YouTube,Privacy and Security,0,35,35
2013-06-30,Spain,ES,Blogger,Adult Content,0,2,2
2013-06-30,Spain,ES,Blogger,Bullying/Harassment,0,1,1
2013-06-30,Spain,ES,Blogger,Defamation,6,1,9
2013-06-30,Spain,ES,Blogger,Privacy and Security,0,2,2
2013-06-30,Spain,ES,Blogger,Reason Unspecified,1,4,5
2013-06-30,Spain,ES,Blogger,Violence,1,0,1
2013-06-30,Spain,ES,Gmail,Privacy and Security,1,0,1
2013-06-30,Spain,ES,Google Sites,Other,0,1,1
2013-06-30,Spain,ES,Web Search,Defamation,6,0,18
2013-06-30,Spain,ES,Web Search,Other,0,1,3
2013-06-30,Spain,ES,Web Search,Privacy and Security,2,5,12
2013-06-30,Spain,ES,Web Search,Reason Unspecified,2,0,6
2013-06-30,Spain,ES,Web Search,Trademark,1,0,1
2013-06-30,Spain,ES,YouTube,Adult Content,0,1,1
2013-06-30,Spain,ES,YouTube,Bullying/Harassment,1,1,12
2013-06-30,Spain,ES,YouTube,Copyright,0,1,2
2013-06-30,Spain,ES,YouTube,National Security,0,1,1
2013-06-30,Spain,ES,YouTube,Other,0,4,10
2013-06-30,Spain,ES,YouTube,Privacy and Security,0,4,5
2013-06-30,Spain,ES,YouTube,Reason Unspecified,0,7,13
2013-06-30,Sweden,SE,Blogger,Privacy and Security,1,0,1
2013-06-30,Sweden,SE,YouTube,Copyright,0,2,2
2013-06-30,Switzerland,CH,Blogger,Defamation,4,0,4
2013-06-30,Switzerland,CH,Google Groups,Defamation,4,0,145
2013-06-30,Switzerland,CH,Google+,Adult Content,0,1,1
2013-06-30,Switzerland,CH,Google+,Defamation,1,0,4
2013-06-30,Switzerland,CH,Web Search,Defamation,40,0,165
2013-06-30,Taiwan,TW,Blogger,Defamation,1,0,95
2013-06-30,Taiwan,TW,Blogger,Other,0,2,3
2013-06-30,Taiwan,TW,Web Search,Defamation,0,2,2
2013-06-30,Taiwan,TW,Web Search,Privacy and Security,0,1,1
2013-06-30,Taiwan,TW,Web Search,Reason Unspecified,0,2,2
2013-06-30,Taiwan,TW,Web Search,Trademark,0,1,9
2013-06-30,Taiwan,TW,YouTube,Copyright,0,1,1
2013-06-30,Taiwan,TW,YouTube,Other,0,2,3
2013-06-30,Thailand,TH,Blogger,Defamation,1,0,1
2013-06-30,Togo,TG,Gmail,Impersonation,0,1,1
2013-06-30,Turkey,TR,Blog Search,Obscenity/Nudity,0,4,4
2013-06-30,Turkey,TR,Blogger,Copyright,21,0,106
2013-06-30,Turkey,TR,Blogger,Defamation,38,20,112
2013-06-30,Turkey,TR,Blogger,Drug Abuse,0,16,17
2013-06-30,Turkey,TR,Blogger,Government Criticism,2,37,142
2013-06-30,Turkey,TR,Blogger,National Security,1,1,33
2013-06-30,Turkey,TR,Blogger,Obscenity/Nudity,1,1116,1336
2013-06-30,Turkey,TR,Blogger,Other,0,3,3
2013-06-30,Turkey,TR,Blogger,Privacy and Security,3,0,3
2013-06-30,Turkey,TR,Blogger,Reason Unspecified,0,94,94
2013-06-30,Turkey,TR,Blogger,Religious Offense,0,2,59
2013-06-30,Turkey,TR,Blogger,Violence,0,3,3
2013-06-30,Turkey,TR,Gmail,Government Criticism,1,0,1
2013-06-30,Turkey,TR,Gmail,Impersonation,1,0,1
2013-06-30,Turkey,TR,Gmail,Privacy and Security,0,1,1
2013-06-30,Turkey,TR,Google AdWords,Other,1,0,1
2013-06-30,Turkey,TR,Google AdWords,Privacy and Security,1,0,1
2013-06-30,Turkey,TR,Google Docs,Privacy and Security,1,0,1
2013-06-30,Turkey,TR,Google Docs,Reason Unspecified,0,4,4
2013-06-30,Turkey,TR,Google Images,Defamation,2,0,9
2013-06-30,Turkey,TR,Google Photos,Government Criticism,1,0,1
2013-06-30,Turkey,TR,Google Sites,Privacy and Security,1,0,1
2013-06-30,Turkey,TR,Google+,Defamation,11,0,22
2013-06-30,Turkey,TR,Google+,Government Criticism,1,0,1
2013-06-30,Turkey,TR,Google+,National Security,0,1,1
2013-06-30,Turkey,TR,Google+,Obscenity/Nudity,0,3,3
2013-06-30,Turkey,TR,Google+,Reason Unspecified,1,5,6
2013-06-30,Turkey,TR,Google+ Local,Defamation,1,0,1
2013-06-30,Turkey,TR,Google+ Local,Privacy and Security,0,1,1
2013-06-30,Turkey,TR,Web Search,Copyright,33,1,8429
2013-06-30,Turkey,TR,Web Search,Defamation,32,0,170
2013-06-30,Turkey,TR,Web Search,Government Criticism,1,1,219
2013-06-30,Turkey,TR,Web Search,Obscenity/Nudity,1,4,7
2013-06-30,Turkey,TR,Web Search,Other,7,0,8
2013-06-30,Turkey,TR,Web Search,Privacy and Security,4,0,438
2013-06-30,Turkey,TR,Web Search,Reason Unspecified,1,0,1
2013-06-30,Turkey,TR,Web Search: Autocomplete,Defamation,2,0,2
2013-06-30,Turkey,TR,Web Search: Autocomplete,Government Criticism,0,1,1
2013-06-30,Turkey,TR,YouTube,Adult Content,0,4,72
2013-06-30,Turkey,TR,YouTube,Copyright,3,1,8
2013-06-30,Turkey,TR,YouTube,Defamation,2,23,193
2013-06-30,Turkey,TR,YouTube,Drug Abuse,0,2,17
2013-06-30,Turkey,TR,YouTube,Government Criticism,2,34,75
2013-06-30,Turkey,TR,YouTube,National Security,1,16,46
2013-06-30,Turkey,TR,YouTube,Obscenity/Nudity,1,47,316
2013-06-30,Turkey,TR,YouTube,Other,1,28,103
2013-06-30,Turkey,TR,YouTube,Privacy and Security,3,13,71
2013-06-30,Turkey,TR,YouTube,Reason Unspecified,1,2,17
2013-06-30,Turkey,TR,YouTube,Religious Offense,0,1,1
2013-06-30,United Arab Emirates,AE,Gmail,Impersonation,0,1,1
2013-06-30,United Kingdom,GB,Blogger,Bullying/Harassment,1,0,1
2013-06-30,United Kingdom,GB,Blogger,Defamation,8,5,27
2013-06-30,United Kingdom,GB,Blogger,Government Criticism,0,1,1
2013-06-30,United Kingdom,GB,Blogger,Privacy and Security,7,0,8
2013-06-30,United Kingdom,GB,Gmail,Other,1,0,3
2013-06-30,United Kingdom,GB,Google AdWords,Other,0,15,16
2013-06-30,United Kingdom,GB,Google Books,Defamation,1,1,2
2013-06-30,United Kingdom,GB,Google Groups,Defamation,1,0,1
2013-06-30,United Kingdom,GB,Google Images,Copyright,1,0,1
2013-06-30,United Kingdom,GB,Google Images,Privacy and Security,2,0,16
2013-06-30,United Kingdom,GB,Web Search,Bullying/Harassment,1,0,1
2013-06-30,United Kingdom,GB,Web Search,Defamation,11,4,172
2013-06-30,United Kingdom,GB,Web Search,Other,0,2,2
2013-06-30,United Kingdom,GB,Web Search,Privacy and Security,2,0,10
2013-06-30,United Kingdom,GB,Web Search,Trademark,8,0,131
2013-06-30,United Kingdom,GB,Web Search: Autocomplete,Defamation,1,0,2
2013-06-30,United Kingdom,GB,Web Search: Autocomplete,Reason Unspecified,1,0,4
2013-06-30,United Kingdom,GB,YouTube,Adult Content,0,3,3
2013-06-30,United Kingdom,GB,YouTube,Bullying/Harassment,0,3,7
2013-06-30,United Kingdom,GB,YouTube,Copyright,0,1,1
2013-06-30,United Kingdom,GB,YouTube,Defamation,0,3,3
2013-06-30,United Kingdom,GB,YouTube,Hate Speech,0,1,1
2013-06-30,United Kingdom,GB,YouTube,National Security,0,1,11
2013-06-30,United Kingdom,GB,YouTube,Obscenity/Nudity,0,1,1
2013-06-30,United Kingdom,GB,YouTube,Other,0,3,11
2013-06-30,United Kingdom,GB,YouTube,Privacy and Security,0,21,112
2013-06-30,United Kingdom,GB,YouTube,Violence,0,6,8
2013-06-30,United States,US,Blogger,Bullying/Harassment,14,0,22
2013-06-30,United States,US,Blogger,Defamation,53,0,254
2013-06-30,United States,US,Gmail,Bullying/Harassment,2,0,2
2013-06-30,United States,US,Gmail,Defamation,1,0,2
2013-06-30,United States,US,Gmail,Impersonation,1,3,6
2013-06-30,United States,US,Gmail,Privacy and Security,0,1,1
2013-06-30,United States,US,Google AdWords,Other,0,6,98
2013-06-30,United States,US,Google AdWords,Trademark,4,7,14
2013-06-30,United States,US,Google Docs,Bullying/Harassment,1,0,1
2013-06-30,United States,US,Google Docs,Privacy and Security,1,0,1
2013-06-30,United States,US,Google Groups,Defamation,10,0,451
2013-06-30,United States,US,Google Groups,Impersonation,0,1,3
2013-06-30,United States,US,Google Images,Defamation,1,0,2
2013-06-30,United States,US,Google Images,Privacy and Security,0,1,1
2013-06-30,United States,US,Google Images,Trademark,1,0,1
2013-06-30,United States,US,Google Maps,Trademark,1,0,2
2013-06-30,United States,US,Google Photos,Bullying/Harassment,2,0,3
2013-06-30,United States,US,Google Photos,Defamation,1,0,1
2013-06-30,United States,US,Google Play Apps,Trademark,0,27,89
2013-06-30,United States,US,Google Scholar,Privacy and Security,3,0,3
2013-06-30,United States,US,Google Sites,Bullying/Harassment,1,0,1
2013-06-30,United States,US,Google Sites,Privacy and Security,0,1,1
2013-06-30,United States,US,Google+,Bullying/Harassment,1,0,1
2013-06-30,United States,US,Google+,Defamation,6,0,14
2013-06-30,United States,US,Google+,Privacy and Security,1,0,1
2013-06-30,United States,US,Google+,Trademark,1,0,1
2013-06-30,United States,US,Google+ Local,Bullying/Harassment,5,0,5
2013-06-30,United States,US,Google+ Local,Defamation,7,0,13
2013-06-30,United States,US,Google+ Local,Privacy and Security,0,2,2
2013-06-30,United States,US,Google+ Local,Trademark,1,0,2
2013-06-30,United States,US,Street View,National Security,0,1,1
2013-06-30,United States,US,Street View,Reason Unspecified,0,1,1
2013-06-30,United States,US,Street View,Trademark,1,0,1
2013-06-30,United States,US,Web Search,Bullying/Harassment,16,0,53
2013-06-30,United States,US,Web Search,Defamation,254,1,2169
2013-06-30,United States,US,Web Search,Privacy and Security,26,16,160
2013-06-30,United States,US,Web Search,Reason Unspecified,1,1,2
2013-06-30,United States,US,Web Search,Trademark,17,0,365
2013-06-30,United States,US,Web Search: Autocomplete,Defamation,4,0,4
2013-06-30,United States,US,YouTube,Adult Content,0,1,1
2013-06-30,United States,US,YouTube,Bullying/Harassment,0,4,4
2013-06-30,United States,US,YouTube,Copyright,0,4,4
2013-06-30,United States,US,YouTube,Defamation,0,2,45
2013-06-30,United States,US,YouTube,Drug Abuse,0,1,1
2013-06-30,United States,US,YouTube,National Security,0,1,2
2013-06-30,United States,US,YouTube,Obscenity/Nudity,0,2,2
2013-06-30,United States,US,YouTube,Other,0,2,2
2013-06-30,United States,US,YouTube,Privacy and Security,0,12,40
2013-06-30,United States,US,YouTube,Reason Unspecified,0,1,21
2013-06-30,United States,US,YouTube,Violence,0,8,11
2013-06-30,Venezuela,VE,Blogger,Defamation,0,1,1
2013-12-31,Afghanistan,AF,YouTube,Obscenity/Nudity,0,1,2
2013-12-31,Argentina,AR,Blogger,Defamation,3,0,11
2013-12-31,Argentina,AR,Blogger,Privacy and Security,0,1,1
2013-12-31,Argentina,AR,Google Images,Privacy and Security,1,0,11
2013-12-31,Argentina,AR,Web Search,Defamation,13,3,143
2013-12-31,Argentina,AR,Web Search,Privacy and Security,5,0,84
2013-12-31,Argentina,AR,Web Search,Trademark,1,0,15
2013-12-31,Australia,AU,Blogger,Defamation,0,1,1
2013-12-31,Australia,AU,Blogger,Other,0,1,2
2013-12-31,Australia,AU,Blogger,Privacy and Security,1,0,1
2013-12-31,Australia,AU,Google AdWords,Other,0,1,1
2013-12-31,Australia,AU,Google Sites,Other,0,1,1
2013-12-31,Australia,AU,Google+,Defamation,1,0,1
2013-12-31,Australia,AU,Google+ Local,Defamation,3,0,3
2013-12-31,Australia,AU,Street View,National Security,0,1,1
2013-12-31,Australia,AU,Web Search,Bullying/Harassment,1,0,1
2013-12-31,Australia,AU,Web Search,Defamation,1,2,3
2013-12-31,Australia,AU,Web Search,Privacy and Security,3,0,3
2013-12-31,Australia,AU,YouTube,Other,0,2,2
2013-12-31,Austria,AT,Web Search,Defamation,4,0,8
2013-12-31,Bangladesh,BD,YouTube,Adult Content,0,1,3
2013-12-31,Belgium,BE,Blogger,Defamation,1,0,3
2013-12-31,Belgium,BE,Street View,Privacy and Security,0,2,6
2013-12-31,Belgium,BE,Web Search,Defamation,1,0,3
2013-12-31,Belgium,BE,YouTube,Bullying/Harassment,0,2,2
2013-12-31,Belgium,BE,YouTube,Defamation,1,0,1
2013-12-31,Belgium,BE,YouTube,Privacy and Security,0,1,1
2013-12-31,Brazil,BR,Blogger,Copyright,2,0,30
2013-12-31,Brazil,BR,Blogger,Defamation,74,0,293
2013-12-31,Brazil,BR,Blogger,Electoral Law,2,0,2
2013-12-31,Brazil,BR,Blogger,Government Criticism,1,0,1
2013-12-31,Brazil,BR,Blogger,Hate Speech,1,0,1
2013-12-31,Brazil,BR,Blogger,Other,0,1,1
2013-12-31,Brazil,BR,Blogger,Privacy and Security,8,0,15
2013-12-31,Brazil,BR,Blogger,Reason Unspecified,7,1,9
2013-12-31,Brazil,BR,Gmail,Defamation,3,0,3
2013-12-31,Brazil,BR,Gmail,Impersonation,1,0,1
2013-12-31,Brazil,BR,Gmail,Reason Unspecified,2,1,4
2013-12-31,Brazil,BR,Google AdWords,Trademark,2,0,3
2013-12-31,Brazil,BR,Google Groups,Defamation,2,0,2
2013-12-31,Brazil,BR,Google Groups,Privacy and Security,1,0,1
2013-12-31,Brazil,BR,Google Groups,Reason Unspecified,1,0,2
2013-12-31,Brazil,BR,Google Images,Defamation,2,0,2
2013-12-31,Brazil,BR,Google Images,Privacy and Security,1,0,187
2013-12-31,Brazil,BR,Google+,Defamation,4,0,4
2013-12-31,Brazil,BR,Google+,Impersonation,1,0,1
2013-12-31,Brazil,BR,Google+,Reason Unspecified,1,0,2
2013-12-31,Brazil,BR,Google+ Local,Defamation,3,0,3
2013-12-31,Brazil,BR,Google+ Local,Privacy and Security,1,0,1
2013-12-31,Brazil,BR,Other,Privacy and Security,1,0,1
2013-12-31,Brazil,BR,Street View,Defamation,1,0,6
2013-12-31,Brazil,BR,The Internet,Defamation,3,0,17
2013-12-31,Brazil,BR,The Internet,Reason Unspecified,3,0,8
2013-12-31,Brazil,BR,Unspecified,Defamation,5,0,8
2013-12-31,Brazil,BR,Unspecified,Privacy and Security,3,0,4
2013-12-31,Brazil,BR,Unspecified,Reason Unspecified,7,0,8
2013-12-31,Brazil,BR,Unspecified,Trademark,2,0,3
2013-12-31,Brazil,BR,Web Search,Defamation,45,2,293
2013-12-31,Brazil,BR,Web Search,Privacy and Security,31,0,2149
2013-12-31,Brazil,BR,Web Search,Reason Unspecified,10,1,23
2013-12-31,Brazil,BR,Web Search: Autocomplete,Defamation,1,0,3
2013-12-31,Brazil,BR,YouTube,Adult Content,0,1,1
2013-12-31,Brazil,BR,YouTube,Bullying/Harassment,2,2,24
2013-12-31,Brazil,BR,YouTube,Copyright,0,1,1
2013-12-31,Brazil,BR,YouTube,Defamation,53,10,290
2013-12-31,Brazil,BR,YouTube,Electoral Law,2,0,5
2013-12-31,Brazil,BR,YouTube,Government Criticism,3,0,3
2013-12-31,Brazil,BR,YouTube,Hate Speech,1,0,1
2013-12-31,Brazil,BR,YouTube,Other,4,1,10
2013-12-31,Brazil,BR,YouTube,Privacy and Security,11,1,26
2013-12-31,Brazil,BR,YouTube,Reason Unspecified,5,0,18
2013-12-31,Brazil,BR,YouTube,Trademark,1,0,2
2013-12-31,Brazil,BR,YouTube,Violence,1,0,1
2013-12-31,Brazil,BR,orkut,Defamation,34,0,72
2013-12-31,Brazil,BR,orkut,Impersonation,4,3,7
2013-12-31,Brazil,BR,orkut,Other,2,0,2
2013-12-31,Brazil,BR,orkut,Privacy and Security,1,0,1
2013-12-31,Brazil,BR,orkut,Reason Unspecified,6,1,7
2013-12-31,Canada,CA,Blogger,Defamation,1,0,3
2013-12-31,Canada,CA,Blogger,Violence,0,1,1
2013-12-31,Canada,CA,Google Images,Defamation,1,0,1
2013-12-31,Canada,CA,Google Voice,Other,0,1,1
2013-12-31,Canada,CA,Google+,Other,0,4,5
2013-12-31,Canada,CA,Web Search,Bullying/Harassment,2,0,2
2013-12-31,Canada,CA,Web Search,Copyright,1,0,14
2013-12-31,Canada,CA,Web Search,Defamation,14,0,36
2013-12-31,Canada,CA,Web Search,Privacy and Security,0,1,3
2013-12-31,Canada,CA,YouTube,Copyright,1,0,1
2013-12-31,Chile,CL,Google Images,Defamation,0,1,5
2013-12-31,China,CN,Web Search,Defamation,0,2,8
2013-12-31,China,CN,Web Search,Trademark,1,0,95
2013-12-31,Colombia,CO,Blogger,Defamation,1,1,2
2013-12-31,Colombia,CO,Blogger,Government Criticism,0,1,1
2013-12-31,Colombia,CO,Web Search,Defamation,1,0,4
2013-12-31,Cook Islands,CK,Blogger,Defamation,1,0,1
2013-12-31,Cook Islands,CK,Web Search,Defamation,1,0,2
2013-12-31,Denmark,DK,Google+,Defamation,1,0,1
2013-12-31,Denmark,DK,Web Search,Privacy and Security,1,0,2
2013-12-31,Denmark,DK,YouTube,Bullying/Harassment,0,1,1
2013-12-31,Denmark,DK,YouTube,Impersonation,0,1,1
2013-12-31,Ecuador,EC,Blogger,Defamation,0,1,1
2013-12-31,Ecuador,EC,Web Search,Privacy and Security,0,1,6
2013-12-31,Finland,FI,Blogger,Defamation,1,0,1
2013-12-31,Finland,FI,Blogger,Reason Unspecified,0,1,1
2013-12-31,Finland,FI,Web Search,Reason Unspecified,0,1,2
2013-12-31,France,FR,Blogger,Copyright,0,1,1
2013-12-31,France,FR,Blogger,Defamation,5,2,11
2013-12-31,France,FR,Blogger,Privacy and Security,0,1,1
2013-12-31,France,FR,Blogger,Trademark,1,0,3
2013-12-31,France,FR,Gmail,Impersonation,0,3,5
2013-12-31,France,FR,Google AdWords,Trademark,0,1,1
2013-12-31,France,FR,Google Groups,Defamation,1,0,21
2013-12-31,France,FR,Google Images,Defamation,4,0,4
2013-12-31,France,FR,Google Images,Privacy and Security,1,0,7
2013-12-31,France,FR,Google Maps,Privacy and Security,1,0,1
2013-12-31,France,FR,Web Search,Copyright,1,0,1
2013-12-31,France,FR,Web Search,Defamation,39,3,123
2013-12-31,France,FR,Web Search,Impersonation,0,1,1
2013-12-31,France,FR,Web Search,Trademark,2,0,4
2013-12-31,France,FR,Web Search: Autocomplete,Defamation,1,0,2
2013-12-31,France,FR,YouTube,Adult Content,0,3,3
2013-12-31,France,FR,YouTube,Bullying/Harassment,0,1,1
2013-12-31,France,FR,YouTube,Copyright,0,1,6
2013-12-31,France,FR,YouTube,Defamation,7,2,11
2013-12-31,France,FR,YouTube,Obscenity/Nudity,0,3,3
2013-12-31,France,FR,YouTube,Privacy and Security,0,2,2
2013-12-31,France,FR,YouTube,Reason Unspecified,0,1,1
2013-12-31,Georgia,GE,YouTube,Violence,0,1,1
2013-12-31,Germany,DE,Blogger,Defamation,17,0,40
2013-12-31,Germany,DE,Blogger,Hate Speech,0,2,2
2013-12-31,Germany,DE,Blogger,Other,0,2,2
2013-12-31,Germany,DE,Blogger,Trademark,1,0,1
2013-12-31,Germany,DE,Gmail,Privacy and Security,0,2,2
2013-12-31,Germany,DE,Google AdWords,Other,2,0,2
2013-12-31,Germany,DE,Google AdWords,Trademark,4,0,4
2013-12-31,Germany,DE,Google Images,Defamation,1,0,1
2013-12-31,Germany,DE,Google Images,Privacy and Security,6,0,96
2013-12-31,Germany,DE,Google Play Music,Copyright,1,0,2
